,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
420,Pear,$690,0.30,Very Good,F,VS1,Apr 19
421,Pear,$691,0.30,Very Good,E,VVS2,Apr 19
422,Pear,$691,0.30,Very Good,E,VS1,Apr 19
423,Pear,$691,0.34,Very Good,G,VS2,Apr 19
424,Pear,$691,0.30,Very Good,E,VS1,Apr 19
425,Pear,$691,0.30,Very Good,F,VVS2,Apr 19
426,Pear,$691,0.30,Very Good,E,VVS2,Apr 19
427,Pear,$691,0.30,Very Good,E,VVS2,Apr 19
428,Pear,$691,0.30,Very Good,E,VS1,Apr 19
429,Pear,$691,0.30,Very Good,E,VS1,Apr 19
430,Pear,$691,0.40,Very Good,I,VS1,Apr 21
431,Pear,$691,0.30,Very Good,E,VS1,Apr 19
432,Pear,$691,0.30,Very Good,F,VVS1,Apr 19
433,Pear,$691,0.30,Very Good,F,VVS2,Apr 19
434,Pear,$691,0.30,Very Good,F,VVS1,Apr 19
435,Pear,$692,0.40,Very Good,I,VVS2,Apr 19
436,Pear,$692,0.30,Very Good,F,VS1,Apr 19
437,Pear,$692,0.30,Very Good,F,VS1,Apr 19
438,Pear,$692,0.30,Very Good,E,VS2,Apr 19
439,Pear,$692,0.30,Very Good,E,VS2,Apr 19
440,Pear,$692,0.31,Very Good,E,VVS2,Apr 21
441,Pear,$693,0.30,Very Good,E,VVS2,Apr 19
442,Pear,$693,0.31,Very Good,E,VVS2,Apr 19
443,Pear,$693,0.30,Very Good,E,VS1,Apr 19
444,Pear,$693,0.30,Very Good,E,VVS2,Apr 19
445,Pear,$693,0.30,Very Good,E,VVS2,Apr 19
446,Pear,$693,0.31,Very Good,E,VVS2,Apr 19
447,Pear,$693,0.30,Very Good,E,VVS2,Apr 19
448,Pear,$693,0.30,Very Good,E,VVS2,Apr 19
449,Pear,$693,0.30,Very Good,E,VS1,Apr 19
450,Pear,$694,0.30,Very Good,F,VS1,Apr 19
451,Pear,$694,0.30,Very Good,F,VS1,Apr 19
452,Pear,$694,0.30,Very Good,F,VS1,Apr 19
453,Pear,$694,0.30,Very Good,F,VS1,Apr 19
454,Pear,$694,0.30,Very Good,E,VVS1,Apr 19
455,Pear,$694,0.50,Very Good,I,SI2,Apr 14
