,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
127,Emerald,$561 ,0.36,Very Good,I,IF,24-Apr
128,Emerald,$565 ,0.4,Very Good,E,SI1,24-Apr
129,Emerald,$567 ,0.4,Very Good,I,SI1,17-Apr
130,Emerald,$567 ,0.29,Very Good,E,VVS1,20-Apr
131,Emerald,$568 ,0.33,Very Good,H,VS1,21-Apr
132,Emerald,$570 ,0.51,Very Good,G,SI2,25-Apr
133,Emerald,$572 ,0.45,Very Good,J,SI1,24-Apr
134,Emerald,$573 ,0.3,Very Good,D,SI1,18-Apr
135,Emerald,$576 ,0.41,Very Good,I,VS1,19-Apr
136,Emerald,$576 ,0.3,Very Good,D,VS1,14-Apr
137,Emerald,$577 ,0.31,Very Good,D,VS2,17-Apr
138,Emerald,$577 ,0.32,Very Good,H,VVS1,21-Apr
139,Emerald,$578 ,0.46,Very Good,J,VVS2,19-Apr
140,Emerald,$578 ,0.4,Very Good,J,VVS1,24-Apr
141,Emerald,$580 ,0.4,Very Good,F,SI1,19-Apr
142,Emerald,$580 ,0.31,Very Good,E,VVS2,14-Apr
143,Emerald,$580 ,0.36,Very Good,F,VS2,14-Apr
144,Emerald,$582 ,0.33,Very Good,I,IF,24-Apr
145,Emerald,$584 ,0.33,Very Good,H,VVS2,20-Apr
146,Emerald,$585 ,0.3,Very Good,F,VS2,21-Apr
147,Emerald,$585 ,0.3,Very Good,F,VS2,21-Apr
148,Emerald,$587 ,0.3,Very Good,D,VS1,17-Apr
149,Emerald,$587 ,0.31,Very Good,D,VS1,17-Apr
150,Emerald,$587 ,0.29,Very Good,D,VS1,17-Apr
151,Emerald,$587 ,0.3,Very Good,G,VVS1,17-Apr
152,Emerald,$588 ,0.41,Very Good,G,SI1,19-Apr
153,Emerald,$588 ,0.5,Very Good,G,SI2,19-Apr
154,Emerald,$589 ,0.4,Very Good,I,VVS1,20-Apr
155,Emerald,$590 ,0.4,Very Good,G,SI1,19-Apr
156,Emerald,$590 ,0.38,Very Good,F,VS1,14-Apr
157,Emerald,$591 ,0.36,Very Good,E,VS2,19-Apr
158,Emerald,$593 ,0.4,Very Good,G,SI1,19-Apr
159,Emerald,$593 ,0.4,Very Good,E,SI1,17-Apr
160,Emerald,$593 ,0.41,Very Good,G,SI1,19-Apr
161,Emerald,$593 ,0.41,Very Good,F,SI1,19-Apr
162,Emerald,$594 ,0.31,Very Good,E,VS1,21-Apr
163,Emerald,$595 ,0.4,Very Good,F,SI1,19-Apr
164,Emerald,$595 ,0.41,Very Good,I,VS1,19-Apr
165,Emerald,$595 ,0.4,Very Good,G,SI1,19-Apr
166,Emerald,$595 ,0.3,Very Good,D,VS2,21-Apr
167,Emerald,$597 ,0.31,Very Good,E,VS2,24-Apr
168,Emerald,$598 ,0.4,Very Good,E,SI1,19-Apr
169,Emerald,$598 ,0.5,Very Good,G,SI2,19-Apr
170,Emerald,$600 ,0.5,Very Good,J,SI1,18-Apr
171,Emerald,$603 ,0.4,Very Good,I,VVS1,19-Apr
172,Emerald,$603 ,0.3,Very Good,G,VVS1,19-Apr
173,Emerald,$603 ,0.51,Very Good,J,VS1,20-Apr
