,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
213,Princess,$502,0.35,Very Good,E,SI2,Apr 20
214,Princess,$504,0.30,Very Good,E,VS2,Apr 19
215,Princess,$504,0.30,Very Good,E,VS1,Apr 19
216,Princess,$507,0.33,Very Good,G,VS2,Apr 19
217,Princess,$507,0.33,Very Good,G,VVS2,Apr 19
218,Princess,$508,0.31,Very Good,F,VS1,Apr 19
219,Princess,$508,0.30,Very Good,E,VS1,Apr 19
220,Princess,$508,0.32,Very Good,H,VS1,Apr 17
221,Princess,$508,0.31,Very Good,I,VVS1,Apr 17
222,Princess,$509,0.31,Very Good,E,VS2,Apr 17
223,Princess,$509,0.31,Very Good,E,VS2,Apr 17
224,Princess,$509,0.31,Very Good,E,VS2,Apr 17
225,Princess,$509,0.41,Very Good,F,SI2,Apr 19
226,Princess,$509,0.31,Very Good,G,VS1,Apr 17
227,Princess,$510,0.31,Very Good,G,VVS2,Apr 17
228,Princess,$510,0.40,Very Good,J,VS1,Apr 20
229,Princess,$510,0.30,Very Good,E,VS1,Apr 19
230,Princess,$510,0.30,Very Good,F,VS1,Apr 19
231,Princess,$510,0.31,Very Good,F,VS1,Apr 14
232,Princess,$510,0.30,Very Good,F,VS1,Apr 14
233,Princess,$510,0.35,Very Good,E,VS1,Apr 14
234,Princess,$512,0.31,Very Good,F,VVS1,Apr 17
235,Princess,$512,0.31,Very Good,E,VS1,Apr 19
236,Princess,$512,0.33,Very Good,G,VVS2,Apr 19
237,Princess,$512,0.30,Very Good,F,VS2,Apr 19
238,Princess,$512,0.33,Very Good,G,VVS2,Apr 19
239,Princess,$513,0.32,Very Good,D,SI1,Apr 17
240,Princess,$513,0.32,Very Good,D,SI1,Apr 17
241,Princess,$513,0.40,Very Good,J,VVS1,Apr 19
242,Princess,$514,0.32,Very Good,E,VVS1,Apr 19
243,Princess,$514,0.32,Very Good,D,VVS2,Apr 19
244,Princess,$514,0.31,Very Good,F,VS2,Apr 17
245,Princess,$515,0.30,Very Good,E,VVS2,Apr 19
246,Princess,$516,0.31,Very Good,E,VS1,Apr 17
247,Princess,$516,0.31,Very Good,G,VS2,Apr 18
248,Princess,$516,0.30,Very Good,G,VS1,Apr 24
249,Princess,$517,0.30,Very Good,E,VS1,Apr 19
250,Princess,$517,0.30,Very Good,F,VS1,Apr 19
251,Princess,$517,0.30,Very Good,H,VS1,Apr 20
252,Princess,$518,0.33,Very Good,F,VVS2,Apr 19
253,Princess,$519,0.30,Very Good,D,VS2,Apr 17
254,Princess,$519,0.30,Very Good,D,VS2,Apr 17
255,Princess,$520,0.30,Very Good,E,VVS2,Apr 19
256,Princess,$520,0.33,Very Good,D,SI1,Apr 17
257,Princess,$520,0.30,Very Good,F,VVS1,Apr 19
258,Princess,$520,0.34,Very Good,E,VVS2,Apr 14
259,Princess,$521,0.30,Very Good,F,VS1,Apr 19
260,Princess,$521,0.30,Very Good,E,VS1,Apr 17
261,Princess,$522,0.30,Very Good,E,VVS2,Apr 19
262,Princess,$523,0.31,Very Good,G,VVS1,Apr 21
263,Princess,$523,0.39,Very Good,E,SI2,Apr 17
264,Princess,$523,0.30,Very Good,F,VS1,Apr 19
265,Princess,$523,0.30,Very Good,E,VS2,Apr 14
266,Princess,$523,0.30,Very Good,E,VS2,Apr 14
267,Princess,$524,0.32,Very Good,E,VS2,Apr 17
268,Princess,$524,0.31,Very Good,E,VS1,Apr 19
269,Princess,$524,0.30,Very Good,D,VS1,Apr 17
270,Princess,$524,0.30,Very Good,E,VVS2,Apr 19
271,Princess,$524,0.31,Very Good,E,VS1,Apr 19
272,Princess,$525,0.32,Very Good,D,VS2,Apr 17
273,Princess,$525,0.30,Very Good,F,VS1,Apr 19
274,Princess,$526,0.31,Very Good,E,VS1,Apr 19
