,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
135,Emerald,$487,0.41,Very Good,I,VS2,Feb 17
136,Emerald,$487,0.30,Very Good,F,VVS2,Feb 13
137,Emerald,$487,0.31,Very Good,D,SI1,Feb 16
138,Emerald,$490,0.31,Very Good,H,VVS1,Feb 16
139,Emerald,$490,0.30,Very Good,H,VS1,Feb 14
140,Emerald,$490,0.30,Very Good,E,VVS1,Feb 13
141,Emerald,$490,0.30,Very Good,E,VVS1,Feb 13
142,Emerald,$490,0.31,Very Good,E,VS1,Feb 13
143,Emerald,$490,0.34,Very Good,G,IF,Feb 13
144,Emerald,$491,0.35,Very Good,G,VS2,Feb 16
145,Emerald,$491,0.35,Very Good,G,VS2,Feb 16
146,Emerald,$491,0.40,Very Good,I,SI1,Feb 16
147,Emerald,$491,0.31,Very Good,E,SI1,Feb 14
148,Emerald,$492,0.33,Very Good,H,VVS2,Feb 16
149,Emerald,$492,0.33,Very Good,D,SI1,Feb 16
150,Emerald,$492,0.33,Very Good,D,SI1,Feb 16
151,Emerald,$493,0.33,Very Good,G,VS2,Feb 17
152,Emerald,$495,0.33,Very Good,H,VS1,Feb 16
153,Emerald,$495,0.36,Very Good,H,VVS2,Feb 27
154,Emerald,$496,0.30,Very Good,G,VVS1,Feb 14
155,Emerald,$497,0.31,Very Good,H,VVS1,Feb 17
156,Emerald,$498,0.30,Very Good,G,VS1,Feb 16
157,Emerald,$498,0.30,Very Good,G,VS1,Feb 17
158,Emerald,$499,0.30,Very Good,E,SI2,Feb 13
159,Emerald,$500,0.41,Very Good,F,SI1,Feb 13
160,Emerald,$500,0.40,Very Good,F,VS2,Feb 13
161,Emerald,$500,0.33,Very Good,G,VVS2,Feb 13
162,Emerald,$500,0.33,Very Good,F,VVS2,Feb 13
163,Emerald,$500,0.40,Very Good,F,SI2,Feb 16
164,Emerald,$501,0.40,Very Good,H,SI1,Feb 16
165,Emerald,$501,0.29,Very Good,D,VVS1,Feb 21
166,Emerald,$502,0.40,Very Good,I,SI1,Feb 16
167,Emerald,$502,0.31,Very Good,G,VS2,Feb 16
168,Emerald,$503,0.30,Very Good,I,IF,Feb 14
169,Emerald,$503,0.30,Very Good,D,SI1,Feb 14
170,Emerald,$504,0.32,Very Good,H,VVS1,Feb 16
171,Emerald,$504,0.31,Very Good,D,SI1,Feb 14
172,Emerald,$504,0.41,Very Good,F,SI1,Feb 22
173,Emerald,$505,0.40,Very Good,F,SI2,Feb 17
174,Emerald,$505,0.31,Very Good,H,IF,Feb 17
175,Emerald,$505,0.30,Very Good,G,VVS1,Feb 21
176,Emerald,$506,0.32,Very Good,G,IF,Feb 10
177,Emerald,$506,0.34,Very Good,D,SI1,Feb 16
178,Emerald,$507,0.31,Very Good,G,VVS2,Feb 16
179,Emerald,$507,0.41,Very Good,J,SI1,Feb 16
180,Emerald,$510,0.40,Very Good,I,VS2,Feb 16
181,Emerald,$510,0.38,Very Good,F,VVS2,Feb 13
182,Emerald,$510,0.33,Very Good,G,VVS2,Feb 13
183,Emerald,$510,0.41,Very Good,I,VS2,Feb 17
184,Emerald,$511,0.31,Very Good,H,VS1,Feb 17
185,Emerald,$511,0.31,Very Good,H,VS1,Feb 17
186,Emerald,$511,0.24,Very Good,D,VS1,Feb 17
187,Emerald,$512,0.39,Very Good,F,SI1,Feb 16
188,Emerald,$513,0.31,Very Good,H,VVS1,Feb 13
189,Emerald,$514,0.31,Very Good,I,VS1,Feb 13
190,Emerald,$515,0.35,Very Good,H,VVS1,Feb 16
191,Emerald,$515,0.46,Very Good,I,SI1,Feb 16
192,Emerald,$515,0.32,Very Good,E,VS2,Feb 16
193,Emerald,$515,0.36,Very Good,H,VS1,Feb 16
194,Emerald,$515,0.32,Very Good,E,VS2,Feb 16
195,Emerald,$515,0.36,Very Good,D,SI2,Feb 14
196,Emerald,$515,0.30,Very Good,E,VS1,Feb 17
197,Emerald,$516,0.30,Very Good,F,VVS1,Feb 17
198,Emerald,$517,0.32,Very Good,G,VVS2,Feb 16
199,Emerald,$517,0.37,Very Good,I,VVS1,Feb 16
200,Emerald,$518,0.37,Very Good,E,SI2,Feb 14
201,Emerald,$518,0.42,Very Good,J,VVS1,Feb 22
202,Emerald,$519,0.50,Very Good,J,SI1,Feb 17
203,Emerald,$519,0.35,Very Good,D,SI1,Feb 16
204,Emerald,$519,0.35,Very Good,I,IF,Feb 16
205,Emerald,$520,0.36,Very Good,G,IF,Feb 13
206,Emerald,$520,0.41,Very Good,J,VVS1,Feb 17
207,Emerald,$522,0.50,Very Good,I,SI2,Feb 16
208,Emerald,$522,0.40,Very Good,E,SI1,Feb 14
